Month,Day,Fajr Athan,Fajr Iqama,Sunrise,Dhuhr Athan,Dhuhr Iqama,Asr Athan,Asr Iqama,Maghrib Athan,Maghrib Iqama,Isha Athan,Isha Iqama,,Prayer,Iqama Offset (minutes),,Jumuah,Starts,Ends
11,8,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,9,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,10,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,11,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,12,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,13,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,14,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,15,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,16,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,17,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,18,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,19,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,20,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,21,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,22,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,23,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,24,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,25,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,26,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,27,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,28,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,29,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
11,30,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,1,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,2,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,3,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,4,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,5,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,6,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,7,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,8,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,9,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,10,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,11,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,12,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,13,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,14,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,15,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,16,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,17,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,18,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,19,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,20,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,21,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,22,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,23,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,24,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,25,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,26,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,27,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,28,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,29,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,30,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
12,31,4:25 AM,4:30 AM,4:45 PM,7:17 PM,8:40 PM,4:45 PM,5:00 PM,7:17 PM,7:17 PM,8:40 PM,8:40 PM,,,,,,,
